시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 강남구 개포동,1172-2,1172,2,(1172-2),42.15,24.67,201304,26,"25,000",3,2012,논현로6길 22-6,
서울특별시 강남구 개포동,1172-2,1172,2,(1172-2),42.15,24.67,201306,4,"25,000",3,2012,논현로6길 22-6,
서울특별시 강남구 개포동,1172-2,1172,2,(1172-2),42.15,24.67,201310,25,"24,500",2,2012,논현로6길 22-6,
서울특별시 강남구 개포동,1216-4,1216,4,(1216-4),37.18,23.86,201302,13,"27,800",5,2012,개포로26길 16,
서울특별시 강남구 개포동,1216-4,1216,4,(1216-4),35.87,23.02,201304,26,"26,500",3,2012,개포로26길 16,
서울특별시 강남구 개포동,1205-1,1205,1,W하우스,51.69,31.15,201309,25,"41,000",5,2012,개포로26길 20,
서울특별시 강남구 개포동,1205-1,1205,1,W하우스,46.29,27.89,201312,16,"40,000",5,2012,개포로26길 20,
서울특별시 강남구 개포동,1205-1,1205,1,W하우스,55.13,33.21,201312,16,"37,700",3,2012,개포로26길 20,
서울특별시 강남구 개포동,1205-1,1205,1,W하우스,55.13,33.21,201312,20,"37,500",4,2012,개포로26길 20,
서울특별시 강남구 개포동,1205-1,1205,1,W하우스,55.13,33.21,201312,24,"37,500",3,2012,개포로26길 20,
서울특별시 강남구 개포동,1252-1,1252,1,건양빌리지,139.5,70,201311,11,"59,000",4,1991,개포로25길 27,
서울특별시 강남구 개포동,1202-2,1202,2,경모하이츠,51.69,21.2,201303,13,"20,500",3,1991,개포로22길 41-6,
서울특별시 강남구 개포동,1235-16,1235,16,광현빌라,50.22,27.63,201309,3,"28,000",2,2001,논현로18길 10-13,
서울특별시 강남구 개포동,1261-8,1261,8,금광,43.26,21.09,201311,4,"19,950",1,1992,개포로31길 9-6,
서울특별시 강남구 개포동,1219-9,1219,9,금풍빌라,50.07,47.4,201304,30,"32,000",2,1988,개포로20길 39,
서울특별시 강남구 개포동,1219-9,1219,9,금풍빌라,50.07,47.4,201309,25,"34,300",1,1988,개포로20길 39,
서울특별시 강남구 개포동,1219-8,1219,8,금호빌,42.66,23.19,201307,1,"19,800",4,1997,개포로20길 43,
서울특별시 강남구 개포동,1216-8,1216,8,노블레스(1216-8),58.17,27.88,201308,3,"32,700",4,2006,개포로24길 11,
서울특별시 강남구 개포동,1184-21,1184,21,뉴아트빌라,67.62,40.17,201312,11,"29,000",4,1997,논현로8길 29,
서울특별시 강남구 개포동,1188-3,1188,3,다세대,75.58,35.64,201303,18,"33,000",2,2001,논현로8길 18,
서울특별시 강남구 개포동,1202-8,1202,8,다세대주택,58.17,25.52,201305,24,"25,000",2,1993,개포로22길 45-15,
서울특별시 강남구 개포동,1202-8,1202,8,다세대주택,48.03,21.26,201311,23,"19,000",1,1993,개포로22길 45-15,
서울특별시 강남구 개포동,1226-6,1226,6,대림아트빌2차,71.09,33.27,201305,23,"38,000",2,2003,논현로16길 10-13,
서울특별시 강남구 개포동,1265-6,1265,6,동산빌,48.32,23.58,201302,2,"25,500",3,2004,개포로31길 29-3,
서울특별시 강남구 개포동,1164-29,1164,29,동산빌라,44.93,20.03,201305,31,"21,000",3,1996,논현로2길 63,
서울특별시 강남구 개포동,169-5,169,5,두일빌라A동(169-5),46.89,32.25,201304,24,"35,000",-1,1988,선릉로12길 22,
서울특별시 강남구 개포동,1265,1265,0,리버사이드빌라,78.2,36.86,201305,14,"41,000",3,2002,개포로25길 28,
서울특별시 강남구 개포동,1262-3,1262,3,밸리하우스,61.32,29.74,201302,19,"29,700",1,2001,개포로35길 15,
서울특별시 강남구 개포동,1209-12,1209,12,베네세하우스,68.08,39.16,201305,9,"38,800",4,2012,개포로32길 19,
서울특별시 강남구 개포동,1209-12,1209,12,베네세하우스,56.92,32.74,201311,10,"32,500",5,2012,개포로32길 19,
서울특별시 강남구 개포동,1209-12,1209,12,베네세하우스,73.435,42.24,201312,24,"39,500",3,2012,개포로32길 19,
서울특별시 강남구 개포동,1255-10,1255,10,베네스트,71.45,39.52,201303,6,"42,000",5,2003,개포로25길 13-10,
서울특별시 강남구 개포동,1255-10,1255,10,베네스트,38.89,21.5,201306,10,"23,500",4,2003,개포로25길 13-10,
서울특별시 강남구 개포동,1255-10,1255,10,베네스트,38.89,21.5,201306,17,"23,500",4,2003,개포로25길 13-10,
서울특별시 강남구 개포동,1255-10,1255,10,베네스트,71.45,39.52,201308,25,"42,000",5,2003,개포로25길 13-10,
서울특별시 강남구 개포동,1263-1,1263,1,비룡빌라,60.96,57.09,201305,6,"40,000",3,1989,개포로31길 15-10,
서울특별시 강남구 개포동,1236-16,1236,16,비손빌,74.13,25.07,201303,12,"37,000",3,2001,논현로20길 4-19,
서울특별시 강남구 개포동,160-7,160,7,산호빌라(6세대),36.84,30.3,201305,1,"24,000",2,1988,선릉로6길 25,
서울특별시 강남구 개포동,160-7,160,7,산호빌라(6세대),36.84,30.3,201311,14,"26,000",2,1988,선릉로6길 25,
서울특별시 강남구 개포동,1265-5,1265,5,삼보빌라,49.16,20.73,201306,7,"10,500",-1,1994,개포로31길 29,
서울특별시 강남구 개포동,1209-3,1209,3,삼성파크빌B동(1209-3),59.94,40.76,201307,10,"30,500",3,2003,개포로34길 12,
서울특별시 강남구 개포동,1176-1,1176,1,삼우파크,35.59,16.35,201311,28,"18,000",4,1993,논현로8길 46-8,
서울특별시 강남구 개포동,1176-1,1176,1,삼우파크,36.75,16.88,201312,11,"15,600",2,1993,논현로8길 46-8,
서울특별시 강남구 개포동,1201-3,1201,3,삼원아트빌라,65.02,27.58,201301,22,"24,000",2,1992,개포로22길 45-10,
서울특별시 강남구 개포동,1208-1,1208,1,새롬아트빌라,33.12,15.34,201312,20,"10,000",-1,1994,개포로32길 16,
서울특별시 강남구 개포동,1208-1,1208,1,새롬아트빌라,42.69,19.77,201312,20,"15,000",-1,1994,개포로32길 16,
서울특별시 강남구 개포동,165-1,165,1,서진주택C동(165-1),36.9,29.25,201305,24,"23,250",-1,1987,선릉로10길 14-4,
서울특별시 강남구 개포동,1227-5,1227,5,서초빌라,68.15,31.57,201311,22,"33,000",2,1999,논현로16길 10-12,
서울특별시 강남구 개포동,1193-4,1193,4,"쉐라,빌",71.44,39.27,201303,13,"34,000",4,2003,논현로12길 10,
서울특별시 강남구 개포동,1193-4,1193,4,"쉐라,빌",47.96,26.36,201304,29,"28,000",2,2003,논현로12길 10,
서울특별시 강남구 개포동,1168-10,1168,10,신안아트빌,37.84,24.76,201306,6,"27,000",3,2013,논현로2길 13,
서울특별시 강남구 개포동,1168-10,1168,10,신안아트빌,48.65,29.76,201309,25,"31,500",5,2013,논현로2길 13,
서울특별시 강남구 개포동,1168-11,1168,11,아이도스빌라,62.28,28.25,201306,18,"26,500",2,1993,논현로2길 11,
서울특별시 강남구 개포동,1253-6,1253,6,아주빌라다동,45.32,43.99,201309,23,"29,000",1,1988,개포로21길 26,
서울특별시 강남구 개포동,1179-3,1179,3,아트빌라,43.16,17.92,201303,12,"18,300",1,1993,논현로8길 58-8,
서울특별시 강남구 개포동,1265-8,1265,8,양재빌,44.48,30.01,201301,8,"16,400",3,1988,개포로25길 26,
서울특별시 강남구 개포동,1190-9,1190,9,영동B,48.5,38.4,201303,27,"28,500",2,1988,논현로8길 4-5,
서울특별시 강남구 개포동,1181-2,1181,2,용성빌,40.2,18.45,201304,12,"19,500",1,1992,논현로8길 66-6,
서울특별시 강남구 개포동,1180-9,1180,9,운영빌라,22.15,10.6,201312,3,"13,300",4,1995,논현로8길 60,
서울특별시 강남구 개포동,166-3,166,3,장원빌라,45.5,21.93,201303,8,"33,500",3,2003,선릉로10길 10-8,
서울특별시 강남구 개포동,1232-9,1232,9,정화 하이츠 빌라,61.27,35.46,201301,23,"35,000",1,1991,논현로18길 22-13,
서울특별시 강남구 개포동,1232-9,1232,9,정화 하이츠 빌라,55.87,32.33,201307,31,"33,500",4,1991,논현로18길 22-13,
서울특별시 강남구 개포동,1199,1199,0,조양빌라,84.81,79.59,201307,19,"43,500",3,1990,개포로20길 56,
서울특별시 강남구 개포동,1226-7,1226,7,조이하우스빌2차,72.72,35.31,201302,20,"36,500",4,2003,논현로16길 10-9,
서울특별시 강남구 개포동,1226-7,1226,7,조이하우스빌2차,70.02,33.99,201302,28,"34,000",2,2003,논현로16길 10-9,
서울특별시 강남구 개포동,1182-2,1182,2,청광아트빌라,33.11,15.21,201312,19,"12,000",2,1996,논현로8길 66-5,
서울특별시 강남구 개포동,1213-6,1213,6,청솔아트빌 B동,35.35,21.79,201305,23,"19,000",3,1995,개포로30길 9,
서울특별시 강남구 개포동,1200-4,1200,4,탑펠리스,68.62,30.25,201312,26,"36,000",2,2003,개포로22길 54,
서울특별시 강남구 개포동,160-4,160,4,파크힐빌리지(160-4),32.73,14.65,201304,13,"20,000",1,1995,선릉로8길 28,
서울특별시 강남구 개포동,160-4,160,4,파크힐빌리지(160-4),32.73,14.65,201312,10,"20,300",3,1995,선릉로8길 28,
서울특별시 강남구 개포동,160-2,160,2,평화빌라B동(160-2),72.64,36.5,201301,8,"36,000",3,1993,선릉로8길 24,
서울특별시 강남구 개포동,1196-12,1196,12,프라임그린빌,69.63,33.57,201312,20,"40,000",3,2002,논현로12길 9-12,
서울특별시 강남구 개포동,1188-10,1188,10,하이랜드빌라,56.18,32.27,201310,1,"28,000",3,2002,논현로8길 32-18,
서울특별시 강남구 개포동,1176-2,1176,2,한빛빌라(1176-2),69.31,31.22,201308,22,"33,000",2,1999,논현로4길 39,
서울특별시 강남구 개포동,1188-7,1188,7,한신빌라A동,50.42,24.1,201306,7,"23,000",3,1991,논현로8길 32-12,
서울특별시 강남구 개포동,161-1,161,1,한진빌라(161-1),78.02,32.96,201306,29,"42,000",4,1991,선릉로10길 26-3,
서울특별시 강남구 개포동,1261-1,1261,1,현대그린빌라,84.99,49.58,201306,27,"45,000",3,1992,개포로31길 15-9,
서울특별시 강남구 개포동,1185,1185,0,현대빌라,84.7,81.23,201307,1,"59,000",1,1990,논현로6길 23,
서울특별시 강남구 개포동,1185-6,1185,6,현대빌라(15세대),82.23,74.96,201305,7,"58,000",3,1990,논현로6길 23,
서울특별시 강남구 개포동,172-6,172,6,현대빌라(172-6),68.37,30.06,201311,13,"33,000",1,1993,선릉로18길 20,
서울특별시 강남구 개포동,1202-5,1202,5,현대빌리지,53.38,25.78,201307,6,"29,500",3,2003,개포로22길 41-12,
서울특별시 강남구 개포동,1195-10,1195,10,현대하이츠빌라,49.5,44.02,201303,29,"50,000",1,1989,논현로12길 3-8,
서울특별시 강남구 개포동,1263-4,1263,4,효신빌라,72.59,42.23,201310,2,"31,000",2,1990,개포로31길 19-3,
서울특별시 강남구 논현동,139-26,139,26,(139-26),52.08,35.56,201306,24,"30,000",2,1986,학동로8길 28,
서울특별시 강남구 논현동,150-14,150,14,(150-14),45.03,28,201312,30,"25,100",2,2008,논현로123길 35-2,
서울특별시 강남구 논현동,167-10,167,10,(167-10),40.5,27.76,201303,15,"10,000",-1,1986,봉은사로1길 42-18,
서울특별시 강남구 논현동,167-10,167,10,(167-10),40.5,27.76,201310,23,"15,000",-1,1986,봉은사로1길 42-18,
서울특별시 강남구 논현동,188-6,188,6,(188-6),14.52,9.52,201310,13,"15,500",5,2013,강남대로120길 74,
서울특별시 강남구 논현동,188-6,188,6,(188-6),16.92,9.54,201310,16,"15,800",5,2013,강남대로120길 74,
서울특별시 강남구 논현동,188-6,188,6,(188-6),19.57,9.52,201311,23,"17,000",5,2013,강남대로120길 74,
서울특별시 강남구 논현동,188-6,188,6,(188-6),21.09,9.52,201311,27,"17,000",5,2013,강남대로120길 74,
서울특별시 강남구 논현동,193-4,193,4,(193-4),16.47,10.18,201301,4,"17,000",2,2011,논현로113길 21,
서울특별시 강남구 논현동,193-4,193,4,(193-4),16.47,10.18,201302,1,"16,350",2,2011,논현로113길 21,
서울특별시 강남구 논현동,193-4,193,4,(193-4),20.75,12.82,201304,22,"21,500",5,2011,논현로113길 21,
서울특별시 강남구 논현동,193-4,193,4,(193-4),16.47,10.18,201304,29,"17,000",4,2011,논현로113길 21,
서울특별시 강남구 논현동,193-4,193,4,(193-4),20.75,12.82,201305,23,"21,500",5,2011,논현로113길 21,
서울특별시 강남구 논현동,193-4,193,4,(193-4),22.56,13.94,201305,23,"21,500",5,2011,논현로113길 21,
서울특별시 강남구 논현동,193-4,193,4,(193-4),14.5,8.96,201312,2,"17,000",3,2011,논현로113길 21,
서울특별시 강남구 논현동,167-14,167,14,GEOville,16.72,11.2,201309,24,"16,700",2,2013,봉은사로1길 42-28,
서울특별시 강남구 논현동,173-22,173,22,가운빌라,33.72,22.09,201302,23,"20,000",4,2007,논현로119길 40,
서울특별시 강남구 논현동,107-41,107,41,강남하이츠,93.2,45.82,201309,5,"45,000",3,2000,언주로140길 24,
서울특별시 강남구 논현동,23-14,23,14,그랑빌,177.85,127.86,201306,3,"125,000",4,2003,학동로3길 28,
서울특별시 강남구 논현동,104-21,104,21,노블레스빌,59.43,42.1,201302,25,"47,500",4,2012,선릉로137길 22,
서울특별시 강남구 논현동,Mar-45,45,3,논현그린빌라,231.2,147.9,201306,27,"137,000",4,1995,학동로7길 17,
서울특별시 강남구 논현동,274-4,274,4,논현빌라(274-4),93.96,48.23,201306,24,"39,000",1,1992,언주로114길 15-13,
서울특별시 강남구 논현동,274-7,274,7,논현빌라(274-7),84.96,51.6,201311,14,"38,200",4,2004,언주로114길 15-7,
서울특별시 강남구 논현동,179-7,179,7,논현연립주택,66.24,60.78,201304,13,"36,500",3,1988,봉은사로13길 25,
서울특별시 강남구 논현동,122-17,122,17,논현파크빌(133-72),22.72,13.56,201304,28,"18,300",3,2013,학동로6길 6-13,
서울특별시 강남구 논현동,122-17,122,17,논현파크빌(133-72),20.23,12.89,201306,14,"17,400",4,2013,학동로6길 6-13,
서울특별시 강남구 논현동,107-29,107,29,대광빌라,52.37,25.28,201311,11,"13,000",-1,1992,언주로136길 15-7,
서울특별시 강남구 논현동,13-14,13,14,대현빌라,140.28,73.26,201306,12,"54,500",1,1993,도산대로8길 17-7,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,16.41,10.21,201307,2,"17,500",3,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,19.11,11.89,201307,6,"17,400",3,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,19.11,11.89,201307,6,"17,400",2,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,16.41,10.21,201308,13,"17,400",2,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,16.45,10.23,201308,13,"17,400",2,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,15.04,9.35,201310,26,"16,600",5,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,21.15,13.16,201310,28,"17,200",4,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,19.3,12.01,201310,28,"17,200",4,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,20.01,12.45,201311,1,"17,200",4,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,18.99,11.81,201311,3,"17,200",4,2012,논현로123길 54,
서울특별시 강남구 논현동,149-33,149,33,더스마트빌리지,19.11,11.89,201311,9,"17,300",2,2012,논현로123길 54,
서울특별시 강남구 논현동,41-15,41,15,덕천빌라,215.24,108.05,201310,7,"103,800",2,1992,학동로11길 22,
서울특별시 강남구 논현동,08월 21일,21,8,동방그린빌,26.48,14.54,201307,9,"10,200",-1,1995,강남대로146길 8-7,
서울특별시 강남구 논현동,124-36,124,36,동현빌라,145.49,74.8,201304,28,"50,000",3,1993,학동로8길 11,
서울특별시 강남구 논현동,100-33,100,33,동현타운,58.68,28.7,201310,24,"25,000",3,1992,선릉로141길 26,
서울특별시 강남구 논현동,149-18,149,18,라인빌리지(149-18),17.61,11.25,201312,15,"27,500",4,2012,논현로123길 52-5,
서울특별시 강남구 논현동,Sep-32,32,9,베르사이유II,92,68.87,201310,11,"68,000",2,2003,도산대로24길 31,
서울특별시 강남구 논현동,Sep-32,32,9,베르사이유II,80.33,60.13,201311,2,"52,500",2,2003,도산대로24길 31,
서울특별시 강남구 논현동,03월 14일,14,3,베르사이유Ⅲ,92.02,69.64,201311,8,"62,000",2,2003,학동로11길 52,
서울특별시 강남구 논현동,151-4,151,4,산호빌라,46.16,20.8,201304,1,"25,500",3,2002,봉은사로25길 68,
서울특별시 강남구 논현동,151-4,151,4,산호빌라,58.31,25.6,201304,22,"29,500",4,2002,봉은사로25길 68,
서울특별시 강남구 논현동,268,268,0,삼성베스트빌(268),66.49,32.32,201312,26,"47,500",3,2003,봉은사로51길 32,
서울특별시 강남구 논현동,May-41,41,5,삼익빌라(41-5),191.16,156.11,201307,19,"90,000",2,1990,강남대로136길 64,
서울특별시 강남구 논현동,150-4,150,4,"세광파크빌라(가동,나동)",84.69,66.08,201303,4,"39,000",1,1982,논현로123길 29,
서울특별시 강남구 논현동,Feb-42,42,2,세림빌라(42-2),204.45,169.59,201309,2,"100,000",2,1991,학동로11길 20-6,
서울특별시 강남구 논현동,39,39,0,세아주택,74.55,42.46,201311,26,"42,200",4,2003,학동로19길 26,
서울특별시 강남구 논현동,150-12,150,12,세일빌라(다동),69.36,69.4,201309,21,"45,000",3,1982,학동로18길 43,
서울특별시 강남구 논현동,150-12,150,12,세일빌라(다동),69.36,69.4,201312,9,"45,000",2,1982,학동로18길 43,
서울특별시 강남구 논현동,262-3,262,3,스카이팰리스,84.85,42.23,201303,27,"38,000",3,2002,언주로122길 18,
서울특별시 강남구 논현동,103-1,103,1,신현빌라,230.9,120.63,201306,27,"56,000",1,1997,선릉로141길 17,
서울특별시 강남구 논현동,178-3,178,3,영동아트빌라,59.81,25.15,201306,15,"25,500",1,1991,논현로119길 47,
서울특별시 강남구 논현동,Aug-39,39,8,예림아트빌라,130.53,76.27,201310,11,"62,500",3,1991,학동로21길 19,
서울특별시 강남구 논현동,Jan-82,82,1,우진골드빌라,53.73,24.38,201310,22,"26,000",4,1993,논현로136길 22,
서울특별시 강남구 논현동,45,45,0,월드노블레스빌,129.13,60.04,201304,4,"67,000",2,2001,강남대로136길 34,
서울특별시 강남구 논현동,273-8,273,8,은탑산수인,108.31,52.18,201303,1,"48,500",2,2002,언주로114길 15-10,
서울특별시 강남구 논현동,183-17,183,17,이건빌라,50.94,33.75,201306,6,"33,000",3,1991,강남대로116길 21,
서울특별시 강남구 논현동,270-35,270,35,청화빌라,163.3,112.29,201304,3,"80,000",4,1992,봉은사로47길 16,
서울특별시 강남구 논현동,272-8,272,8,파크빌,16.82,11.2,201312,20,"15,800",3,2013,언주로114길 29-11,
서울특별시 강남구 논현동,182-15,182,15,한승빌라,52.05,28.79,201311,30,"34,200",3,1991,강남대로120길 26,
서울특별시 강남구 논현동,12월 08일,12,8,휴먼하이츠,144.99,17.8,201303,22,"83,000",1,1992,논현로145길 62,
서울특별시 강남구 논현동,Apr-32,32,4,힐스빌5차,224.23,166.73,201307,29,"135,000",1,2003,논현로145길 11,
서울특별시 강남구 대치동,916-21,916,21,(916-21),50.85,29.73,201312,25,"30,000",2,2004,삼성로69길 38,
서울특별시 강남구 대치동,963-5,963,5,(963-5),98.65,76.86,201311,8,"54,000",2,1983,역삼로88길 26,
서울특별시 강남구 대치동,965-14,965,14,(965-14),109.56,85.68,201305,6,"50,000",-1,1983,역삼로86길 8,
서울특별시 강남구 대치동,965-20,965,20,(965-20),31.68,24,201311,21,"23,000",-1,1986,역삼로86길 3,
서울특별시 강남구 대치동,973-30,973,30,(973-30),65.38,51.94,201305,9,"35,000",3,1983,도곡로87길 27,
서울특별시 강남구 대치동,978-29,978,29,(978-29),15.76,15.42,201304,19,"21,000",-1,1982,도곡로93길 21-14,
서울특별시 강남구 대치동,978-29,978,29,(978-29),18.7,15.42,201312,20,"17,000",-1,1982,도곡로93길 21-14,
서울특별시 강남구 대치동,954-17,954,17,골든빌,70.92,32.68,201301,22,"34,000",4,2006,역삼로87길 15,
서울특별시 강남구 대치동,954-17,954,17,골든빌,53.14,32.66,201309,25,"29,000",2,2006,역삼로87길 15,
서울특별시 강남구 대치동,934-8,934,8,그랜드빌라,111.43,78.85,201306,26,"61,000",3,1990,삼성로63길 43,
서울특별시 강남구 대치동,973-24,973,24,그림빌라,54.85,49.98,201302,6,"37,000",1,1987,삼성로70길 22-7,
서울특별시 강남구 대치동,954-20,954,20,금마타운,81.32,49.05,201309,24,"45,000",5,2006,역삼로87길 13,
서울특별시 강남구 대치동,978-19,978,19,동우빌라,65.63,38.26,201309,24,"36,000",3,1992,삼성로72길 51-9,
서울특별시 강남구 대치동,967-8,967,8,삼성빌라,71.82,42.7,201306,17,"39,000",2,2008,영동대로71길 14,
서울특별시 강남구 대치동,972-7,972,7,삼우빌라,78.15,58.5,201301,19,"45,000",3,1982,도곡로87길 36,
서울특별시 강남구 대치동,972-7,972,7,삼우빌라,81.05,58.5,201304,22,"44,000",3,1982,도곡로87길 36,
서울특별시 강남구 대치동,967-13,967,13,서경주택,34.8,32.45,201305,2,"16,000",1,1987,영동대로71길 24,
서울특별시 강남구 대치동,967-13,967,13,서경주택,31.92,30.06,201306,19,"25,000",-1,1987,영동대로71길 24,
서울특별시 강남구 대치동,919-26,919,26,썬빌리지,47.45,30.22,201307,29,"40,800",4,2012,역삼로70길 20,
서울특별시 강남구 대치동,1023-14,1023,14,아크로빌A동,52.28,32.8,201305,22,"33,500",3,2005,삼성로57길 46,
서울특별시 강남구 대치동,1023-15,1023,15,아크로빌B동,59.56,33.49,201310,7,"35,500",3,2005,삼성로57길 48,
서울특별시 강남구 대치동,916-5,916,5,애스톤빌6차,59.27,36.61,201304,23,"37,500",2,2008,역삼로74길 17,
서울특별시 강남구 대치동,916-5,916,5,애스톤빌6차,55.08,34.02,201304,23,"39,000",4,2008,역삼로74길 17,
서울특별시 강남구 대치동,916-5,916,5,애스톤빌6차,59.27,36.61,201305,21,"42,000",3,2008,역삼로74길 17,
서울특별시 강남구 대치동,916-5,916,5,애스톤빌6차,60.99,36.87,201308,1,"46,000",5,2008,역삼로74길 17,
서울특별시 강남구 대치동,916-5,916,5,애스톤빌6차,57.48,35.5,201310,22,"36,000",2,2008,역삼로74길 17,
서울특별시 강남구 대치동,932-1,932,1,언더라인빌라,59.67,29.62,201304,30,"33,900",3,1993,삼성로63길 19,
서울특별시 강남구 대치동,919-30,919,30,에오스빌,71,33.81,201312,25,"37,250",2,2002,역삼로70길 24,
서울특별시 강남구 대치동,963-1,963,1,영동타운A,71.48,56.23,201305,24,"43,700",2,1982,역삼로84길 21,
서울특별시 강남구 대치동,963-1,963,1,영동타운A,66.22,54.59,201309,16,"40,500",3,1982,역삼로84길 21,
서울특별시 강남구 대치동,973-2,973,2,청기와연립,82.01,84.25,201309,14,"65,000",1,1980,삼성로68길 11,
서울특별시 강남구 대치동,935-11,935,11,청오빌라,84.99,45.42,201306,3,"43,950",4,1994,선릉로64길 32,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,23.6,11.7,201301,9,"16,571",4,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,25.53,12.65,201301,9,"17,390",5,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,57.69,28.59,201301,9,"40,917",2,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,23.6,11.7,201301,9,"16,571",4,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,33.39,16.55,201301,9,"23,118",5,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,42.28,20.95,201301,9,"29,255",4,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,26.66,13.21,201301,9,"18,412",5,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,30.23,14.98,201301,9,"21,277",4,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,57.69,28.59,201301,9,"40,917",2,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,55.49,27.5,201301,9,"39,280",3,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,55.49,27.5,201301,9,"39,280",3,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,51.2,25.37,201301,9,"36,007",3,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,898-22,898,22,팔라스빌,51.2,25.37,201301,9,"36,007",2,2002,선릉로76길 5-10,
서울특별시 강남구 대치동,917-25,917,25,한티빌리지(가),69.9,31.84,201301,19,"40,000",2,2004,역삼로70길 19-6,
서울특별시 강남구 대치동,917-25,917,25,한티빌리지(가),69.9,31.84,201312,21,"42,500",2,2004,역삼로70길 19-6,
서울특별시 강남구 도곡동,193-34,193,34,도곡필로스,113.79,60.2,201311,14,"54,000",3,2003,남부순환로381길 56,
서울특별시 강남구 도곡동,516-1,516,1,도곡현대,83.27,88.48,201312,30,"49,000",2,1987,남부순환로370길 21,
서울특별시 강남구 도곡동,948-2,948,2,삼경,113.18,70.66,201309,10,"58,200",2,1998,도곡로2길 40,
서울특별시 강남구 도곡동,193-77,193,77,상미빌라,57.12,30.5,201302,21,"35,700",4,2004,남부순환로381길 55,
서울특별시 강남구 도곡동,451,451,0,선우빌라,145.3,90.96,201301,9,"58,900",2,1992,논현로26길 22,
서울특별시 강남구 도곡동,193-23,193,23,신성빌라,110.14,67.62,201304,22,"76,500",2,1995,남부순환로381길 54,
서울특별시 강남구 도곡동,414-8,414,8,원진,36.12,33.9,201312,20,"22,000",1,1988,논현로34길 22-2,
서울특별시 강남구 도곡동,186,186,0,은성빌라,54.69,26.1,201310,10,"32,000",3,1993,남부순환로379길 21,
서울특별시 강남구 도곡동,415-4,415,4,주택B동,69.96,33.42,201303,12,"43,200",3,1988,논현로34길 23,
서울특별시 강남구 도곡동,203,203,0,펜토피아,134.15,89.53,201311,22,"101,000",2,2009,남부순환로373길 21-3,
서울특별시 강남구 삼성동,91-14,91,14,(91-14),77.59,76.8,201305,22,"64,000",1,1980,영동대로118길 18,
서울특별시 강남구 삼성동,Jul-58,58,7,경기빌라(58-7),67.5,83.73,201304,25,"61,000",2,1980,삼성로122길 47,
서울특별시 강남구 삼성동,125-6,125,6,그린빌,40.22,20.83,201302,16,"22,000",2,2003,테헤란로77길 52,
서울특별시 강남구 삼성동,125-6,125,6,그린빌,67.41,34.91,201302,16,"37,000",3,2003,테헤란로77길 52,
서울특별시 강남구 삼성동,125-6,125,6,그린빌,52.55,27.21,201302,16,"30,000",4,2003,테헤란로77길 52,
서울특별시 강남구 삼성동,125-6,125,6,그린빌,46.64,24.16,201302,16,"26,000",1,2003,테헤란로77길 52,
서울특별시 강남구 삼성동,125-6,125,6,그린빌,46.64,24.16,201302,16,"26,000",2,2003,테헤란로77길 52,
서울특별시 강남구 삼성동,125-6,125,6,그린빌,40.22,20.83,201302,16,"22,000",1,2003,테헤란로77길 52,
서울특별시 강남구 삼성동,102-4,102,4,금향빌라,131.67,101.95,201311,9,"90,000",3,1993,봉은사로109길 18,
서울특별시 강남구 삼성동,40-22,40,22,뉴한신빌라,82.45,39.7,201304,23,"38,000",2,1991,봉은사로61길 29,
서울특별시 강남구 삼성동,63-25,63,25,다운빌라 나동,76.5,72.44,201306,19,"32,000",-1,1988,삼성로120길 16-7,
